cell,port_name,port_direction,description
ipn5adcsararrayshr_octet,o_oct_mid_down_slc_tail_dly_fw<1:0>,output,
ipn5adcsararrayshr_octet,o_oct_down_dcmon_vccsar_sar_en_fw<3:0>,output,
ipn5adcsararrayshr_octet,o_oct_qrt0_sync_clk_en,output,
ipn5adcsararrayshr_octet,o_oct_mid_up_dcmon_vccsar_sel_fw<3:0>,output,
ipn5adcsararrayshr_octet,o_oct_mid_up_dac_rst_force_fw,output,
ipn5adcsararrayshr_octet,o_oct_down_dcmon_0p9_sel_fw<1:0>,output,
ipn5adcsararrayshr_octet,o_oct_down_global_gain_ctrl_fw<1:0>,output,
ipn5adcsararrayshr_octet,i_oct_down_rstb_vccsar_fw,input,
ipn5adcsararrayshr_octet,o_oct_mid_down_slc_en_dly_ctrl_fw<3:0>,output,
ipn5adcsararrayshr_octet,o_oct_down_dac_rst_force_fw,output,
ipn5adcsararrayshr_octet,i_oct_up_allpwrgood_vccsar_fw,input,
ipn5adcsararrayshr_octet,i_oct_down_sar_global_spare_fw<1:0>,input,
ipn5adcsararrayshr_octet,o_oct_down_dac_clr_dly_fw<2:0>,output,
ipn5adcsararrayshr_octet,o_oct_mid_up_slc_en_dly_ctrl_fw<3:0>,output,
ipn5adcsararrayshr_octet,o_oct_up_slc_en_dly_ctrl_fw<3:0>,output,
ipn5adcsararrayshr_octet,o_oct_mid_up_en_runinv_for_pd_fw,output,
ipn5adcsararrayshr_octet,i_qrt1_sar3_spare_fw,input,
ipn5adcsararrayshr_octet,i_oct_qrt0_clk_buf,input,
ipn5adcsararrayshr_octet,o_oct_qrt1_sync_clk_en,output,
ipn5adcsararrayshr_octet,o_oct_up_global_gain_ctrl_fw<1:0>,output,
ipn5adcsararrayshr_octet,o_oct_up_dac_clr_dis_fw,output,
ipn5adcsararrayshr_octet,o_oct_up_dac_clr_dly_fw<2:0>,output,
ipn5adcsararrayshr_octet,o_oct_up_dac_clr_force_fw,output,
ipn5adcsararrayshr_octet,i_oct_qrt1_sync_clk_en,input,
ipn5adcsararrayshr_octet,o_oct_up_slc_tail_en_fw,output,
ipn5adcsararrayshr_octet,o_oct_up_slc_tail_dly_fw<1:0>,output,
ipn5adcsararrayshr_octet,o_oct_up_nob_fw<1:0>,output,
ipn5adcsararrayshr_octet,o_oct_up_dac_rst_force_fw,output,
ipn5adcsararrayshr_octet,o_oct_down_slc_en_dly_ctrl_fw<3:0>,output,
ipn5adcsararrayshr_octet,o_oct_down_sar_global_spare_fw<1:0>,output,
ipn5adcsararrayshr_octet,i_oct_qrt0_sar3_gain_per_sar_fw<1:0>,input,
ipn5adcsararrayshr_octet,o_oct_mid_down_rstb_vccsar_fw,output,
ipn5adcsararrayshr_octet,i_oct_qrt1_dcmon_en_fw,input,
ipn5adcsararrayshr_octet,i_oct_qrt1_sar1_gain_per_sar_fw<1:0>,input,
ipn5adcsararrayshr_octet,o_oct_dcmon_n_dfx,output,
ipn5adcsararrayshr_octet,i_qrt1_sar0_spare_fw,input,
ipn5adcsararrayshr_octet,i_oct_qrt1_sar2_gain_per_sar_fw<1:0>,input,
ipn5adcsararrayshr_octet,i_oct_qrt1_sar3_gain_per_sar_fw<1:0>,input,
ipn5adcsararrayshr_octet,i_oct_qrt1_dcmon_0p9_sar_en_fw<3:0>,input,
ipn5adcsararrayshr_octet,i_oct_qrt1_sig_p,input,
ipn5adcsararrayshr_octet,i_oct_up_global_gain_ctrl_fw<1:0>,input,
ipn5adcsararrayshr_octet,i_oct_qrt0_sync_clk_en,input,
ipn5adcsararrayshr_octet,i_oct_down_allpwrgood_vccsar_fw,input,
ipn5adcsararrayshr_octet,o_oct_down_allpwrgood_vccsar_fw,output,
ipn5adcsararrayshr_octet,i_oct_up_dcmon_vccsar_sel_fw<3:0>,input,
ipn5adcsararrayshr_octet,i_oct_up_rstb_vccsar_fw,input,
ipn5adcsararrayshr_octet,i_oct_up_slc_tail_dly_fw<1:0>,input,
ipn5adcsararrayshr_octet,i_oct_up_slc_tail_en_fw,input,
ipn5adcsararrayshr_octet,i_oct_down_slc_en_dly_ctrl_fw<3:0>,input,
ipn5adcsararrayshr_octet,i_oct_up_dac_rst_force_fw,input,
ipn5adcsararrayshr_octet,i_oct_up_nob_fw<1:0>,input,
ipn5adcsararrayshr_octet,i_oct_up_en_runinv_for_pd_fw,input,
ipn5adcsararrayshr_octet,o_oct_up_rstb_vccsar_fw,output,
ipn5adcsararrayshr_octet,i_oct_down_dac_rst_force_fw,input,
ipn5adcsararrayshr_octet,i_oct_mid_up_slc_tail_en_fw,input,
ipn5adcsararrayshr_octet,i_oct_down_slc_tail_en_fw,input,
ipn5adcsararrayshr_octet,i_oct_down_slc_tail_dly_fw<1:0>,input,
ipn5adcsararrayshr_octet,i_oct_mid_up_allpwrgood_vccsar_fw,input,
ipn5adcsararrayshr_octet,o_oct_mid_down_en_runinv_for_pd_fw,output,
ipn5adcsararrayshr_octet,o_oct_mid_down_nob_fw<1:0>,output,
ipn5adcsararrayshr_octet,i_oct_down_dcmon_0p9_sel_fw<1:0>,input,
ipn5adcsararrayshr_octet,i_oct_down_global_gain_ctrl_fw<1:0>,input,
ipn5adcsararrayshr_octet,i_oct_down_dac_clr_dly_fw<2:0>,input,
ipn5adcsararrayshr_octet,i_oct_down_rstb_0p9e_fw,input,
ipn5adcsararrayshr_octet,i_oct_down_dac_clr_force_fw,input,
ipn5adcsararrayshr_octet,i_oct_down_dac_clr_dis_fw,input,
ipn5adcsararrayshr_octet,i_oct_mid_up_nob_fw<1:0>,input,
ipn5adcsararrayshr_octet,i_oct_up_slc_en_dly_ctrl_fw<3:0>,input,
ipn5adcsararrayshr_octet,i_oct_mid_up_dac_rst_force_fw,input,
ipn5adcsararrayshr_octet,i_oct_mid_up_slc_en_dly_ctrl_fw<3:0>,input,
ipn5adcsararrayshr_octet,o_oct_mid_up_slc_tail_en_fw,output,
ipn5adcsararrayshr_octet,i_oct_mid_up_slc_tail_dly_fw<1:0>,input,
ipn5adcsararrayshr_octet,i_oct_mid_up_dcmon_vccsar_sel_fw<3:0>,input,
ipn5adcsararrayshr_octet,i_oct_qrt0_sar2_spare_fw,input,
ipn5adcsararrayshr_octet,o_oct_up_dcmon_vccsar_sar_en_fw<3:0>,output,
ipn5adcsararrayshr_octet,o_oct_up_rstb_0p9_fw,output,
ipn5adcsararrayshr_octet,i_qrt1_sar1_spare_fw,input,
ipn5adcsararrayshr_octet,i_qrt1_sar2_spare_fw,input,
ipn5adcsararrayshr_octet,i_oct_up_rstb_0p9e_fw,input,
ipn5adcsararrayshr_octet,o_oct_up_dcmon_0p9_sel_fw<1:0>,output,
ipn5adcsararrayshr_quartet,description,description,
ipn5adcsararrayshr_quartet,o_quartet_sar0_data<5:0>,output,
ipn5adcsararrayshr_quartet,o_quartet_rstb_vccsar_up_fw,output,
ipn5adcsararrayshr_quartet,i_quartet_slc_tail_en_dn_fw,input,
ipn5adcsararrayshr_quartet,i_quartet_dac_rst_force_dn_fw,input,
ipn5adcsararrayshr_quartet,i_quartet_sar3_gain_per_sar_fw<1:0>,input,
ipn5adcsararrayshr_quartet,o_quartet_sync_clk_en,output,
ipn5adcsararrayshr_quartet,i_quartet_sar0_local_spare_fw,input,
ipn5adcsararrayshr_quartet,i_quartet_sar1_local_spare_fw,input,
ipn5adcsararrayshr_quartet,i_quartet_sig_n<3:0>,input,
ipn5adcsararrayshr_quartet,o_quartet_dcmon_n_dfx,output,
ipn5adcsararrayshr_quartet,o_quartet_en_runinv_for_pd_dn_fw,output,
ipn5adcsararrayshr_quartet,vcc0p65_lv,input,
ipn5adcsararrayshr_quartet,vssx,input,
ipn5adcsararrayshr_quartet,i_quartet_slc_tail_en_up_fw,input,
ipn5adcsararrayshr_quartet,i_quartet_en_runinv_for_pd_up_fw,input,
ipn5adcsararrayshr_quartet,i_quartet_amon0p9_sel_fw<1:0>,input,
ipn5adcsararrayshr_quartet,i_quartet_vref<1:0>,input,
ipn5adcsararrayshr_quartet,o_quartet_dac_clear_force_dfx_fw,output,
ipn5adcsararrayshr_quartet,o_quartet_global_spare_fw<1:0>,output,
ipn5adcsararrayshr_quartet,i_quartet_global_gain_ctrl<1:0>,input,
ipn5adcsararrayshr_quartet,o_quartet_slc_tail_en_dn_fw,output,
ipn5adcsararrayshr_quartet,i_quartet_dcmon_en_fw,input,
ipn5adcsararrayshr_quartet,i_quartet_dac_clr_dis_dfx_fw,input,
ipn5adcsararrayshr_quartet,i_quartet_dac_clear_force_dfx_fw,input,
ipn5adcsararrayshr_quartet,i_quartet_pwrgood_vccsar_up_fw,input,
ipn5adcsararrayshr_quartet,i_quartet_pwrgood_vccsar_dn_fw,input,
ipn5adcsararrayshr_quartet,o_quartet_dcmon_vccsar_sar_en<3:0>,output,
ipn5adcsararrayshr_quartet,o_quartet_pwrgood_0p9_fw,output,
ipn5adcsararrayshr_quartet,i_quartet_slc_tail_dly_up_fw<1:0>,input,
ipn5adcsararrayshr_quartet,i_quartet_slc_en_dly_ctrl_dn_fw<3:0>,input,
ipn5adcsararrayshr_quartet,o_quartet_pwrgood_vccsar_up_fw,output,
ipn5adcsararrayshr_quartet,o_quartet_amon0p9_sel_fw<1:0>,output,
ipn5adcsararrayshr_quartet,o_quartet_sar_valid<3:0>,output,
ipn5adcsararrayshr_quartet,o_quartet_hsmon_dfx,output,
ipn5adcsararrayshr_quartet,o_quartet_sar1_data<5:0>,output,
ipn5adcsararrayshr_quartet,i_quartet_th_boost,input,
ipn5adcsararrayshr_quartet,o_quartet_sar2_data<5:0>,output,
ipn5adcsararrayshr_quartet,o_quartet_sar3_data<5:0>,output,
ipn5adcsararrayshr_quartet,i_quartet_en_runinv_for_pd_dn_fw,input,
ipn5adcsararrayshr_quartet,i_quartet_slc_tail_dly_dn_fw<1:0>,input,
ipn5adcsararrayshr_quartet,i_quartet_dfx_vccsar_sel_up_fw<3:0>,input,
ipn5adcsararrayshr_quartet,o_quartet_global_gain_ctrl<1:0>,output,
ipn5adcsararrayshr_quartet,o_quartet_rstb_0p9_fw,output,
ipn5adcsararrayshr_quartet,i_quartet_sar1_gain_per_sar_fw<1:0>,input,
ipn5adcsararrayshr_quartet,o_quartet_slc_tail_dly_up_fw<1:0>,output,
ipn5adcsararrayshr_quartet,i_quartet_sar1_vofcp<5:0>,input,
ipn5adcsararrayshr_quartet,i_quartet_sar2_vofcp<5:0>,input,
ipn5adcsararrayshr_quartet,i_quartet_sar3_vofcp<5:0>,input,
ipn5adcsararrayshr_quartet,i_quartet_sar0_vofcn<5:0>,input,
ipn5adcsararrayshr_quartet,i_quartet_init_clgc_fw<3:0>,input,
ipn5adcsararrayshr_quartet,o_quartet_rstb_vccsar_dn_fw,output,
ipn5adcsararrayshr_quartet,i_quartet_dcmon_vccsar_sar_en<3:0>,input,
ipn5adcsararrayshr_quartet,o_quartet_dac_clr_dis_dfx_fw,output,
ipn5adcsararrayshr_quartet,o_quartet_dac_clr_dly_fw<2:0>,output,
ipn5adcsararrayshr_quartet,i_quartet_dac_clr_dly_fw<2:0>,input,
ipn5adcsararrayshr_quartet,i_quartet_clk_buf,input,
ipn5adcsararrayshr_quartet,o_quartet_slc_en_dly_ctrl_up_fw<3:0>,output,
ipn5adcsararrayshr_quartet,i_quartet_amon0p9_sar_en<3:0>,input,
ipn5adcsararrayshr_quartet,o_quartet_dac_rst_force_dn_fw,output,
ipn5adcsararrayshr_quartet,o_quartet_dfx_vccsar_sel_up_fw<3:0>,output,
ipn5adcsararrayshr_quartet,i_quartet_nob_dn_fw<1:0>,input,
ipn5adcsararrayshr_quartet,i_quartet_global_spare_fw<1:0>,input,
ipn5adcsararrayshr_quartet,o_quartet_dfx_vccsar_sel_dn_fw<3:0>,output,
ipn5adcsararrayshr_quartet,vcc0p9_lv,input,
ipn5adcsararrayshr_quartet,i_quartet_clgc_rst,input,
ipn5adcsararrayshr_quartet,o_quartet_clgc_rst,output,
ipn5adcsararrayshr_quartet,vssx_psub,input,
ipn5adcsararrayshr_quartet,o_quartet_clk_buf,output,
ipn5adcsararrayshr_quartet,i_quartet_rstb_vccsar_up_fw,input,
ipn5adcsararrayshr_quartet,i_quartet_nob_up_fw<1:0>,input,
ipn5adcsararrayshr_quartet,i_quartet_dfx_vccsar_sel_dn_fw<3:0>,input,
ipn5adcsararrayshr_quartet,i_quartet_rstb_vccsar_dn_fw,input,
ipn5adcsararrayshr_quartet,o_quartet_slc_tail_dly_dn_fw<1:0>,output,
ipn5adcsararrayshr_quartet,o_quartet_nob_dn_fw<1:0>,output,
ipn5adcsararrayshr_quartet,i_quartet_sar0_vofcp<5:0>,input,
ipn5adcsararrayshr_quartet,o_quartet_dcmon_p_dfx,output,
ipn5adcsararrayshr_quartet,i_quartet_sar3_local_spare_fw,input,
ipn5adcsararrayshr_quartet,i_quartet_rstb_0p9_fw,input,
ipn5adcsararrayshr_quartet,o_quartet_slc_en_dly_ctrl_dn_fw<3:0>,output,
ipn5adcsararrayshr_quartet,i_quartet_sar2_gain_per_sar_fw<1:0>,input,
ipn5adcsararrayshr_quartet,i_quartet_slc_en_dly_ctrl_up_fw<3:0>,input,
ipn5adcsararrayshr_quartet,i_quartet_pwrgood_0p9_fw,input,
ipn5adcsararrayshr_quartet,i_quartet_dis_clgc_fw<3:0>,input,
ipn5adcsararrayshr_quartet,o_quartet_slc_tail_en_up_fw,output,
ipn5adcsararrayshr_quartet,o_quartet_en_runinv_for_pd_up_fw,output,
ipn5adcsararrayshr_quartet,i_quartet_dac_rst_force_up_fw,input,
ipn5adcsararrayshr_quartet,i_quartet_sync_clk_en,input,
ipn5adcsararrayshr_quartet,o_quartet_pwrgood_vccsar_dn_fw,output,
ipn5adcsararrayshr_quartet,o_quartet_nob_up_fw<1:0>,output,
ipn5adcsararrayshr_quartet,o_quartet_dac_rst_force_up_fw,output,
ipn5adcsararrayshr_quartet,i_quartet_sar0_gain_per_sar_fw<1:0>,input,
ipn5adcsararrayshr_quartet,i_quartet_sar2_local_spare_fw,input,
ipn5adcsararrayshr_quartet,i_quartet_sig_p<3:0>,input,
ipn5adcsararrayshr_quartet,i_quartet_clk_in,input,
ipn5adcsararrayshr_quartet,i_quartet_sar1_vofcn<5:0>,input,
ipn5adcsararrayshr_quartet,i_quartet_sar2_vofcn<5:0>,input,
ipn5adcsararrayshr_quartet,i_quartet_sar3_vofcn<5:0>,input,
ipn5adcsararrayshr_clgc,description,description,
ipn5adcsararrayshr_clgc,vssx,input,
ipn5adcsararrayshr_clgc,vcc0p9_lv,input,
ipn5adcsararrayshr_clgc,trk_sel<3:0>,output,
ipn5adcsararrayshr_clgc,sync_clk_en,input,
ipn5adcsararrayshr_clgc,clk,input,
ipn5adcsararrayshr_clgc,async_rstb,input,
ipn5adcsararrayshr_clgc,en_b<3:0>,input,
ipn5adcsararrayshr_clgc,clk_buf_in,input,
ipn5adcsararrayshr_clgc,irst,input,
ipn5adcsararrayshr_clgc,orst,output,
ipn5adcsararrayshr_clgc,init<3:0>,input,
ipn5adcsararrayshr_clgc,clk_buf_out,output,
ipn5adcsararrayshr_clgc,sync_clk_out,output,
ipn5adcsararrayshr_clgc,pwrg,input,
ipn5adcsararrayshr_trk_routing,description,description,
ipn5adcsararrayshr_trk_routing,o_trk,output,
ipn5adcsararrayshr_trk_routing,i_trk,input,
ipn5adcsararrayshr_trk_drv,description,description,
ipn5adcsararrayshr_trk_drv,rst,input,
ipn5adcsararrayshr_trk_drv,pwrg,input,
ipn5adcsararrayshr_trk_drv,vcc0p9_lv,input,
ipn5adcsararrayshr_trk_drv,open_trk,output,
ipn5adcsararrayshr_trk_drv,en_b,input,
ipn5adcsararrayshr_trk_drv,clk,input,
ipn5adcsararrayshr_trk_drv,vssx,input,
ipn5adcsararrayshr_trk_drv,unlock,input,
ipn5adcsararrayshr_2bit_cnt,description,description,
ipn5adcsararrayshr_2bit_cnt,vssx,input,
ipn5adcsararrayshr_2bit_cnt,vcc0p9_lv,input,
ipn5adcsararrayshr_2bit_cnt,clk_b,input,
ipn5adcsararrayshr_2bit_cnt,init<3:0>,input,
ipn5adcsararrayshr_2bit_cnt,rst_b,input,
ipn5adcsararrayshr_2bit_cnt,cnt<3:0>,output,
ipn5adcsarshr_top,description,description,
ipn5adcsarshr_top,i_sar_en_runinv_for_pd_fw,input,
ipn5adcsarshr_top,i_sar_local_spare_fw,input,
ipn5adcsarshr_top,i_sar_global_gain_ctrl_fw<1:0>,input,
ipn5adcsarshr_top,dacp<5:0>,output,
ipn5adcsarshr_top,i_sar_rstb_fw,input,
ipn5adcsarshr_top,i_sar_clk,input,
ipn5adcsarshr_top,sample_th,output,
ipn5adcsarshr_top,o_sar_dac_rst_force_in_buf,output,
ipn5adcsarshr_top,i_sar_nob_fw<1:0>,input,
ipn5adcsarshr_top,valid,output,
ipn5adcsarshr_top,i_sar_dfx_on_fw,input,
ipn5adcsarshr_top,o_sar_dcmon_p_dfx,output,
ipn5adcsarshr_top,o_sar_dft_sel_buf<3:0>,output,
ipn5adcsarshr_top,i_th_vboost,input,
ipn5adcsarshr_top,dacn<5:0>,output,
ipn5adcsarshr_top,i_sar_quartet_dcmon_en_fw,input,
ipn5adcsarshr_top,i_sar_dac_gain_per_sar_fw<1:0>,input,
ipn5adcsarshr_top,i_sar_sig_inn,input,
ipn5adcsarshr_top,vssx_psub,input,
ipn5adcsarshr_top,o_sar_clk_buf,output,
ipn5adcsarshr_top,i_sar_clr_dly_fw<2:0>,input,
ipn5adcsarshr_top,i_sar_clk_buf,input,
ipn5adcsarshr_top,i_sar_vref,input,
ipn5adcsarshr_top,i_sar_dac_clr_force_dfx_fw,input,
ipn5adcsarshr_top,i_sar_dfx_sel_fw<3:0>,input,
ipn5adcsarshr_top,o_sar_dcmon_n_dfx,output,
ipn5adcsarshr_top,o_sar_hsmon_dfx,output,
ipn5adcsarshr_top,i_sar_vofc_n<5:0>,input,
ipn5adcsarshr_top,i_sar_tail_dly_fw<1:0>,input,
ipn5adcsarshr_top,o_sar_rdy_delay_buf<3:0>,output,
ipn5adcsarshr_top,vssx,input,
ipn5adcsarshr_top,i_sar_dac_rst_force_fw,input,
ipn5adcsarshr_top,i_sar_pwrgood_vccsar_fw,input,
ipn5adcsarshr_top,vcc0p9_lv,input,
ipn5adcsarshr_top,o_sar_data_out_fw<5:0>,output,
ipn5adcsarshr_top,vcc0p65_lv,input,
ipn5adcsarshr_top,i_sar_slc_tail_fw,input,
ipn5adcsarshr_top,i_sar_sig_inp,input,
ipn5adcsarshr_top,i_sar_dac_clr_dis_dfx_fw,input,
ipn5adcsarshr_top,i_sar_vofc_p<5:0>,input,
ipn5adcsarshr_top,o_sar_nob_buf<1:0>,output,
ipn5adcsarshr_top,i_sar_dly_ctrl_fw<3:0>,input,
ipn5adcsarshr_top,o_sar_rstb_buf,output,
ipn5adcsarshr_top,o_sar_tail_dly_buf<1:0>,output,
ipn5adcsarshr_top,o_sar_tail_en_buf,output,
ipn5adcsarshr_top,o_sar_en_runinv_for_pd_buf,output,
ipn5adcsarshr_top,o_sar_pwrgood_vccsar_buf,output,
ipn5adcsarshr_top,i_sar_amon0p9_en_dfx_fw,input,
ipn5adcsarshr_top,i_sar_amon0p9_sel_fw<1:0>,input,
ipn5adcsarshr_dfx_lgc,description,description,
ipn5adcsarshr_dfx_lgc,o_dcmon_p,output,
ipn5adcsarshr_dfx_lgc,o_hsmon,output,
ipn5adcsarshr_dfx_lgc,run,input,
ipn5adcsarshr_dfx_lgc,dft_sel<4:0>,input,
ipn5adcsarshr_dfx_lgc,o_dcmon_n,output,
ipn5adcsarshr_dfx_lgc,vssx,input,
ipn5adcsarshr_dfx_lgc,vcc0p65_lv,input,
ipn5adcsarshr_dfx_lgc,core_gnd,input,
ipn5adcsarshr_dfx_lgc,finish,input,
ipn5adcsarshr_dfx_hs,description,description,
ipn5adcsarshr_dfx_hs,dft_sel_b<1:0>,input,
ipn5adcsarshr_dfx_hs,hsmon_disable,input,
ipn5adcsarshr_dfx_hs,run,input,
ipn5adcsarshr_dfx_hs,finish,input,
ipn5adcsarshr_dfx_hs,vssx,input,
ipn5adcsarshr_dfx_hs,o_hsmon,output,
ipn5adcsarshr_dfx_hs,dcmon_p,output,
ipn5adcsarshr_dfx_hs,dft_sel<1:0>,input,
ipn5adcsarshr_dfx_hs,hsmon_disable_b,input,
ipn5adcsarshr_dfx_hs,vcc0p65_lv,input,
ipn5adcsarshr_tcn_lpf_res,description,description,
ipn5adcsarshr_tcn_lpf_res,vssx,inputOutput,
ipn5adcsarshr_tcn_lpf_res,p2,inputOutput,
ipn5adcsarshr_tcn_lpf_res,p1,inputOutput,
ipn5adcsarshr_inv_4f_3fg_ulvt_mos2,description,description,
ipn5adcsarshr_inv_4f_3fg_ulvt_mos2,a_b,output,
ipn5adcsarshr_inv_4f_3fg_ulvt_mos2,vssx,input,
ipn5adcsarshr_inv_4f_3fg_ulvt_mos2,a,input,
ipn5adcsarshr_inv_4f_3fg_ulvt_mos2,vcc_sar,input,
ipn5adcsarshr_dfx_pg_ulvt,description,description,
ipn5adcsarshr_dfx_pg_ulvt,vin,input,
ipn5adcsarshr_dfx_pg_ulvt,en,input,
ipn5adcsarshr_dfx_pg_ulvt,vcc0p65_lv,input,
ipn5adcsarshr_dfx_pg_ulvt,vout,output,
ipn5adcsarshr_dfx_pg_ulvt,vssx,input,
ipn5adcsarshr_dfx_pg_ulvt,en_b,input,
ipn5adcsarshr_dfx_dc,description,description,
ipn5adcsarshr_dfx_dc,core_gnd,input,
ipn5adcsarshr_dfx_dc,dft_sel_b<1:0>,output,
ipn5adcsarshr_dfx_dc,dft_sel<4:0>,input,
ipn5adcsarshr_dfx_dc,o_pre_dcmon_p,output,
ipn5adcsarshr_dfx_dc,hsmon_disable_b,output,
ipn5adcsarshr_dfx_dc,o_pre_dcmon_n,output,
ipn5adcsarshr_dfx_dc,vcc0p65_lv,input,
ipn5adcsarshr_dfx_dc,vssx,input,
ipn5adcsarshr_dfx_dc,hsmon_disable,output,
ipn5adcsarshr_dfx_p_switch,description,description,
ipn5adcsarshr_dfx_p_switch,vin,input,
ipn5adcsarshr_dfx_p_switch,b,input,
ipn5adcsarshr_dfx_p_switch,vout,output,
ipn5adcsarshr_dfx_p_switch,en_b,input,
ipn5adcsarshr_dfx_n_switch,description,description,
ipn5adcsarshr_dfx_n_switch,vin,input,
ipn5adcsarshr_dfx_n_switch,b,input,
ipn5adcsarshr_dfx_n_switch,vout,output,
ipn5adcsarshr_dfx_n_switch,en,input,
ipn5adcsarshr_nor_4f1fsvt_mos2,description,description,
ipn5adcsarshr_nor_4f1fsvt_mos2,vcc0p65_lv,input,
ipn5adcsarshr_nor_4f1fsvt_mos2,vssx,input,
ipn5adcsarshr_nor_4f1fsvt_mos2,a,input,
ipn5adcsarshr_nor_4f1fsvt_mos2,b,input,
ipn5adcsarshr_nor_4f1fsvt_mos2,o,output,
ipn5adcsarshr_4f_svt_inv,description,description,
ipn5adcsarshr_4f_svt_inv,a_b,output,
ipn5adcsarshr_4f_svt_inv,vssx,input,
ipn5adcsarshr_4f_svt_inv,a,input,
ipn5adcsarshr_4f_svt_inv,vcc,input,
ipn5adcsarshr_logic,description,description,
ipn5adcsarshr_logic,sar_dft_en,input,
ipn5adcsarshr_logic,en_runinv_for_pd_buf,output,
ipn5adcsarshr_logic,decoder_dft_en<15:0>,output,
ipn5adcsarshr_logic,rdy_delay_buf<3:0>,output,
ipn5adcsarshr_logic,vcc0p65_lv,input,
ipn5adcsarshr_logic,dft_sel_buf<3:0>,output,
ipn5adcsarshr_logic,en_runinv_for_pd,input,
ipn5adcsarshr_logic,sar_rstb_buf,output,
ipn5adcsarshr_logic,sar_rstb,input,
ipn5adcsarshr_logic,rs_data,output,
ipn5adcsarshr_logic,nob_in<1:0>,input,
ipn5adcsarshr_logic,tail_en_in,input,
ipn5adcsarshr_logic,vssx,input,
ipn5adcsarshr_logic,dft_sel<3:0>,input,
ipn5adcsarshr_logic,rdy_delay_in<3:0>,input,
ipn5adcsarshr_logic,o_sar_clk_buf,output,
ipn5adcsarshr_logic,i_sar_clk_buf,input,
ipn5adcsarshr_logic,tail_delay_in<1:0>,input,
ipn5adcsarshr_logic,rdy_delay_hbits<2:0>,output,
ipn5adcsarshr_logic,dac_rst_force_in_buf,output,
ipn5adcsarshr_logic,tail_en_buf,output,
ipn5adcsarshr_logic,dac_rst_force_in,input,
ipn5adcsarshr_logic,nob_buf<1:0>,output,
ipn5adcsarshr_logic,tail_dly_buf<1:0>,output,
ipn5adcsarshr_logic,i_pwrgood_vccsar,input,
ipn5adcsarshr_logic,o_pwrgood_vccsar_buf,output,
ipn5adcsarshr_logic,bit_block<2:0>,output,
ipn5adcsarshr_sar_decoder16,description,description,
ipn5adcsarshr_sar_decoder16,vssx,input,
ipn5adcsarshr_sar_decoder16,din<3:0>,input,
ipn5adcsarshr_sar_decoder16,predeco<15:0>,output,
ipn5adcsarshr_sar_decoder16,vcc0p65_lv,input,
ipn5adcsarshr_predec_unit,description,description,
ipn5adcsarshr_predec_unit,predec_out<3:0>,output,
ipn5adcsarshr_predec_unit,din<1:0>,input,
ipn5adcsarshr_predec_unit,vssx,input,
ipn5adcsarshr_predec_unit,vcc0p65_lv,input,
ipn5adcsarshr_predec_unit_s2d,description,description,
ipn5adcsarshr_predec_unit_s2d,sein,input,
ipn5adcsarshr_predec_unit_s2d,dout,output,
ipn5adcsarshr_predec_unit_s2d,dout_b,output,
ipn5adcsarshr_predec_unit_s2d,vssx,input,
ipn5adcsarshr_predec_unit_s2d,vcc0p65_lv,input,
ipn5adcsarshr_3bit_plus1,description,description,
ipn5adcsarshr_3bit_plus1,vssx,input,
ipn5adcsarshr_3bit_plus1,vcc0p65_lv,input,
ipn5adcsarshr_3bit_plus1,dout<2:0>,output,
ipn5adcsarshr_3bit_plus1,plus1,input,
ipn5adcsarshr_3bit_plus1,din<2:0>,input,
ipn5adcsarshr_th_top,description,description,
ipn5adcsarshr_th_top,inp,input,
ipn5adcsarshr_th_top,inn,input,
ipn5adcsarshr_th_top,vboost,input,
ipn5adcsarshr_th_top,sample,input,
ipn5adcsarshr_th_top,clr_force,input,
ipn5adcsarshr_th_top,clr_dis,input,
ipn5adcsarshr_th_top,clr_dly<2:0>,input,
ipn5adcsarshr_th_top,dac_vref,input,
ipn5adcsarshr_th_top,i_pre_dcmonn,input,
ipn5adcsarshr_th_top,i_pre_dcmonp,input,
ipn5adcsarshr_th_top,vref0,input,
ipn5adcsarshr_th_top,idfx_quartet_en,input,
ipn5adcsarshr_th_top,idfx_sar_en,input,
ipn5adcsarshr_th_top,iamon_0p9_en,input,
ipn5adcsarshr_th_top,iamon_0p9_sel<1:0>,input,
ipn5adcsarshr_th_top,outp,output,
ipn5adcsarshr_th_top,outn,output,
ipn5adcsarshr_th_top,sample_out,output,
ipn5adcsarshr_th_top,vgate_n_hv,output,
ipn5adcsarshr_th_top,o_amonn,output,
ipn5adcsarshr_th_top,o_amonp,output,
ipn5adcsarshr_th_top,vcc0p9_lv,input,
ipn5adcsarshr_th_top,dfx_en_0p9,output,
ipn5adcsarshr_th_top,vssx,input,
ipn5adcsarshr_th_top,sample_b,output,
ipn5adcsarshr_th,description,description,
ipn5adcsarshr_th,clr_dly<2:0>,input,
ipn5adcsarshr_th,outp,output,
ipn5adcsarshr_th,vcc0p9_lv,input,
ipn5adcsarshr_th,sample_out,output,
ipn5adcsarshr_th,sample_b,output,
ipn5adcsarshr_th,clr_force,input,
ipn5adcsarshr_th,vssx,input,
ipn5adcsarshr_th,outn,output,
ipn5adcsarshr_th,clr_dis,input,
ipn5adcsarshr_th,vgate_n_hv,output,
ipn5adcsarshr_th,vboost,input,
ipn5adcsarshr_th,sample,input,
